order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,payment_method,order_status
472,130,122,2025-04-06,3,140.01,420.03,Tarjeta de crédito,Cancelada
1610,438,42,2025-04-06,1,136.43,136.43,Billetera virtual,Completada
2361,414,74,2025-04-08,2,650.9,1301.8,Tarjeta de crédito,Completada
1866,283,137,2025-04-08,4,245.63,982.52,Tarjeta de crédito,Completada
2425,311,78,2025-04-08,3,273.68,821.04,Tarjeta de débito,Completada
2698,340,31,2025-04-08,4,72.17,288.68,Transferencia,Completada
1445,38,57,2025-04-09,2,34.93,69.86,Billetera virtual,Completada
1469,343,72,2025-04-10,1,91.98,91.98,Tarjeta de débito,Completada
2573,453,90,2025-04-10,2,52.39,104.78,Tarjeta de crédito,Completada
1900,400,125,2025-04-10,4,116.4,465.6,Tarjeta de crédito,Completada
1297,462,125,2025-04-10,1,116.4,116.4,Tarjeta de crédito,Completada
2284,111,65,2025-04-10,3,88.86,266.58,Tarjeta de débito,Cancelada
2985,276,43,2025-04-10,2,296.19,592.38,Tarjeta de crédito,Completada
19,107,55,2025-04-10,4,844.98,3379.92,Tarjeta de crédito,Completada
1906,84,130,2025-04-11,4,68.82,275.28,Tarjeta de crédito,Completada
713,200,86,2025-04-11,2,213.88,427.76,Tarjeta de débito,Completada
2257,271,19,2025-04-11,3,92.82,278.46,Billetera virtual,Completada
459,145,149,2025-04-12,2,163.12,326.24,Tarjeta de crédito,Completada
1722,263,110,2025-04-12,2,124.7,249.4,Billetera virtual,Completada
939,416,38,2025-04-12,2,93.08,186.16,Tarjeta de débito,Completada
354,42,120,2025-04-12,1,206.18,206.18,Tarjeta de crédito,Completada
2616,283,73,2025-04-13,3,62.82,188.46,Billetera virtual,Completada
2126,160,120,2025-04-13,2,206.18,412.36,Tarjeta de débito,Completada
1172,462,111,2025-04-14,3,312.56,937.68,Billetera virtual,Completada
2074,217,111,2025-04-14,4,312.56,1250.24,Billetera virtual,Completada
87,425,73,2025-04-14,2,62.82,125.64,Transferencia,Completada
381,197,72,2025-04-14,1,91.98,91.98,Transferencia,Completada
1462,458,53,2025-04-14,1,317.15,317.15,Tarjeta de crédito,Completada
1007,256,65,2025-04-15,3,88.86,266.58,Tarjeta de débito,Completada
1407,402,83,2025-04-15,2,37.39,74.78,Billetera virtual,Completada
2675,199,54,2025-04-15,3,159.61,478.83,Tarjeta de crédito,Cancelada
2070,133,65,2025-04-16,3,88.86,266.58,Tarjeta de débito,Completada
1183,387,116,2025-04-16,4,112.36,449.44,Billetera virtual,Completada
1326,431,119,2025-04-16,4,350.27,1401.08,Transferencia,Completada
818,182,41,2025-04-17,4,165.53,662.12,Tarjeta de crédito,Completada
1718,404,68,2025-04-17,2,109.08,218.16,Billetera virtual,Completada
1782,382,102,2025-04-17,4,275.73,1102.92,Tarjeta de crédito,Completada
584,219,18,2025-04-17,1,213.72,213.72,Transferencia,Completada
1066,245,19,2025-04-17,2,92.82,185.64,Tarjeta de débito,Completada
2254,159,117,2025-04-17,3,553.19,1659.57,Billetera virtual,Completada
387,49,63,2025-04-18,2,41.74,83.48,Tarjeta de débito,Completada
2776,247,125,2025-04-18,3,116.4,349.2,Transferencia,Completada
1404,446,28,2025-04-18,3,170.65,511.95,Transferencia,Completada
1698,208,144,2025-04-18,2,46.23,92.46,Billetera virtual,Completada
1590,250,92,2025-04-18,4,96.79,387.16,Tarjeta de crédito,Completada
630,41,49,2025-04-18,1,190.42,190.42,Tarjeta de débito,Completada
10,23,69,2025-04-18,1,787.04,787.04,Tarjeta de crédito,Completada
2406,271,45,2025-04-18,4,85.76,343.04,Tarjeta de crédito,Completada
188,176,104,2025-04-18,2,85.81,171.62,Tarjeta de crédito,Completada
858,268,141,2025-04-19,1,608.51,608.51,Tarjeta de crédito,Completada
240,180,124,2025-04-19,2,37.77,75.54,Tarjeta de crédito,Cancelada
89,448,93,2025-04-19,3,260.51,781.53,Transferencia,Completada
2405,364,76,2025-04-19,4,111.18,444.72,Tarjeta de débito,Completada
273,17,135,2025-04-20,1,167.67,167.67,Tarjeta de crédito,Completada
1715,317,96,2025-04-20,1,89.93,89.93,Billetera virtual,Completada
481,288,97,2025-04-20,4,578.69,2314.76,Billetera virtual,Completada
139,259,41,2025-04-20,2,165.53,331.06,Tarjeta de débito,Completada
408,345,107,2025-04-20,4,241.46,965.84,Tarjeta de crédito,Completada
1647,416,98,2025-04-20,2,265.91,531.82,Tarjeta de crédito,Completada
1464,89,24,2025-04-21,3,231.71,695.13,Transferencia,Completada
1934,234,126,2025-04-21,3,130.81,392.43,Tarjeta de débito,Completada
1403,349,31,2025-04-21,1,72.17,72.17,Transferencia,Cancelada
1578,367,131,2025-04-21,4,114.24,456.96,Tarjeta de crédito,Completada
2298,217,123,2025-04-21,1,78.6,78.6,Tarjeta de débito,Completada
2275,479,72,2025-04-22,1,91.98,91.98,Billetera virtual,Completada
280,223,16,2025-04-22,2,188.57,377.14,Tarjeta de débito,Completada
1922,381,139,2025-04-22,4,75.42,301.68,Tarjeta de crédito,Completada
2160,240,29,2025-04-23,2,240.3,480.6,Tarjeta de débito,Completada
2651,358,137,2025-04-23,3,245.63,736.89,Tarjeta de crédito,Completada
1148,105,147,2025-04-23,2,907.87,1815.74,Tarjeta de crédito,Completada
2869,61,93,2025-04-23,2,260.51,521.02,Tarjeta de crédito,Completada
309,401,26,2025-04-23,4,171.04,684.16,Tarjeta de crédito,Completada
258,281,10,2025-04-23,2,146.44,292.88,Billetera virtual,Completada
1371,32,39,2025-04-23,3,459.22,1377.66,Tarjeta de crédito,Completada
1773,343,141,2025-04-24,2,608.51,1217.02,Tarjeta de crédito,Completada
322,364,69,2025-04-24,1,787.04,787.04,Tarjeta de crédito,Completada
2122,2,108,2025-04-25,1,340.46,340.46,Tarjeta de crédito,Completada
884,431,113,2025-04-25,3,261.05,783.15,Transferencia,Completada
2877,291,81,2025-04-26,3,1144.0,3432.0,Transferencia,Completada
431,391,113,2025-04-26,4,261.05,1044.2,Transferencia,Completada
1315,75,120,2025-04-26,4,206.18,824.72,Transferencia,Completada
2078,355,124,2025-04-26,2,37.77,75.54,Tarjeta de crédito,Completada
2589,291,110,2025-04-26,1,124.7,124.7,Tarjeta de crédito,Completada
1278,231,37,2025-04-27,2,297.6,595.2,Transferencia,Completada
1741,40,5,2025-04-27,4,320.02,1280.08,Tarjeta de crédito,Completada
122,145,67,2025-04-27,1,17.83,17.83,Tarjeta de crédito,Completada
2895,99,118,2025-04-28,2,34.12,68.24,Tarjeta de débito,Completada
1368,147,100,2025-04-28,4,270.08,1080.32,Transferencia,Completada
2353,260,112,2025-04-28,4,79.2,316.8,Billetera virtual,Cancelada
2620,466,53,2025-04-29,1,317.15,317.15,Tarjeta de crédito,Completada
233,53,114,2025-04-29,1,362.33,362.33,Tarjeta de crédito,Completada
1527,375,18,2025-04-29,2,213.72,427.44,Tarjeta de crédito,Completada
2715,177,120,2025-04-29,1,206.18,206.18,Tarjeta de crédito,Cancelada
2472,375,13,2025-04-30,3,218.14,654.42,Tarjeta de débito,Completada
841,381,105,2025-04-30,2,61.73,123.46,Billetera virtual,Completada
1898,234,15,2025-04-30,2,75.43,150.86,Tarjeta de crédito,Completada
809,412,106,2025-05-01,3,923.88,2771.64,Tarjeta de débito,Completada
2131,214,149,2025-05-02,2,163.12,326.24,Tarjeta de crédito,Completada
2102,457,4,2025-05-02,2,87.74,175.48,Tarjeta de débito,Completada
1167,263,108,2025-05-02,3,340.46,1021.38,Transferencia,Completada
2493,490,8,2025-05-02,1,129.5,129.5,Transferencia,Completada
2590,113,90,2025-05-03,4,52.39,209.56,Billetera virtual,Completada
2421,61,51,2025-05-03,4,139.26,557.04,Tarjeta de débito,Completada
1750,141,52,2025-05-03,3,83.1,249.3,Tarjeta de crédito,Completada
1497,197,38,2025-05-03,4,93.08,372.32,Tarjeta de crédito,Completada
1671,405,150,2025-05-03,4,63.38,253.52,Tarjeta de crédito,Completada
1548,362,77,2025-05-03,4,36.9,147.6,Tarjeta de crédito,Completada
2609,75,33,2025-05-04,3,193.34,580.02,Billetera virtual,Completada
2372,148,34,2025-05-04,1,218.05,218.05,Tarjeta de débito,Completada
1279,188,107,2025-05-04,4,241.46,965.84,Tarjeta de débito,Completada
1171,4,25,2025-05-05,1,76.75,76.75,Tarjeta de crédito,Completada
2351,44,112,2025-05-05,4,79.2,316.8,Tarjeta de crédito,Completada
1188,432,72,2025-05-05,4,91.98,367.92,Transferencia,Completada
794,170,77,2025-05-05,3,36.9,110.7,Transferencia,Completada
1736,473,139,2025-05-05,4,75.42,301.68,Billetera virtual,Completada
552,200,77,2025-05-05,4,36.9,147.6,Tarjeta de crédito,Cancelada
372,130,49,2025-05-06,2,190.42,380.84,Tarjeta de crédito,Cancelada
476,46,26,2025-05-06,4,171.04,684.16,Tarjeta de débito,Completada
2600,171,125,2025-05-06,2,116.4,232.8,Tarjeta de crédito,Completada
1822,53,113,2025-05-07,4,261.05,1044.2,Tarjeta de crédito,Completada
2921,130,78,2025-05-07,3,273.68,821.04,Tarjeta de débito,Completada
209,313,61,2025-05-07,4,52.25,209.0,Tarjeta de débito,Completada
67,488,7,2025-05-07,2,44.62,89.24,Tarjeta de débito,Completada
671,424,78,2025-05-07,3,273.68,821.04,Tarjeta de crédito,Completada
2365,367,30,2025-05-07,3,221.66,664.98,Transferencia,Completada
1206,143,132,2025-05-07,4,139.77,559.08,Tarjeta de crédito,Completada
2417,228,55,2025-05-08,4,844.98,3379.92,Tarjeta de crédito,Completada
2807,29,117,2025-05-08,2,553.19,1106.38,Tarjeta de crédito,Completada
991,275,85,2025-05-08,3,839.71,2519.13,Tarjeta de crédito,Completada
807,327,112,2025-05-09,1,79.2,79.2,Tarjeta de débito,Completada
2964,235,123,2025-05-09,2,78.6,157.2,Tarjeta de crédito,Completada
2509,3,47,2025-05-09,4,63.67,254.68,Tarjeta de crédito,Completada
2695,266,120,2025-05-09,2,206.18,412.36,Transferencia,Completada
558,308,15,2025-05-09,2,75.43,150.86,Tarjeta de débito,Completada
2981,320,78,2025-05-09,4,273.68,1094.72,Tarjeta de débito,Completada
68,379,102,2025-05-10,3,275.73,827.19,Transferencia,Completada
931,442,71,2025-05-10,1,98.46,98.46,Tarjeta de crédito,Completada
1967,238,30,2025-05-10,1,221.66,221.66,Tarjeta de débito,Cancelada
1895,13,107,2025-05-10,2,241.46,482.92,Tarjeta de débito,Completada
1923,69,25,2025-05-10,2,76.75,153.5,Tarjeta de débito,Completada
1035,141,110,2025-05-10,2,124.7,249.4,Tarjeta de crédito,Completada
281,15,2,2025-05-11,3,148.77,446.31,Tarjeta de débito,Completada
1959,346,13,2025-05-11,1,218.14,218.14,Tarjeta de débito,Completada
2774,294,69,2025-05-12,1,787.04,787.04,Tarjeta de crédito,Completada
2309,7,114,2025-05-12,4,362.33,1449.32,Tarjeta de crédito,Completada
2044,342,118,2025-05-12,3,34.12,102.36,Billetera virtual,Completada
465,142,35,2025-05-12,2,840.54,1681.08,Transferencia,Completada
2990,52,144,2025-05-12,4,46.23,184.92,Tarjeta de débito,Completada
2731,315,102,2025-05-12,2,275.73,551.46,Tarjeta de crédito,Completada
1131,99,43,2025-05-12,2,296.19,592.38,Billetera virtual,Completada
488,373,46,2025-05-13,1,458.9,458.9,Tarjeta de crédito,Completada
2426,195,6,2025-05-13,2,134.96,269.92,Tarjeta de débito,Completada
1951,281,135,2025-05-13,1,167.67,167.67,Billetera virtual,Completada
1972,492,81,2025-05-14,1,1144.0,1144.0,Tarjeta de crédito,Completada
129,33,99,2025-05-14,2,530.66,1061.32,Billetera virtual,Completada
2710,45,5,2025-05-14,4,320.02,1280.08,Tarjeta de débito,Completada
2500,143,104,2025-05-14,1,85.81,85.81,Transferencia,Completada
1274,256,84,2025-05-14,2,114.71,229.42,Tarjeta de crédito,Completada
1251,387,127,2025-05-15,3,354.42,1063.26,Tarjeta de crédito,Completada
2999,208,138,2025-05-15,3,10.96,32.88,Transferencia,Completada
1644,416,120,2025-05-16,3,206.18,618.54,Tarjeta de crédito,Completada
24,188,1,2025-05-16,1,11.53,11.53,Tarjeta de crédito,Completada
974,142,25,2025-05-17,3,76.75,230.25,Tarjeta de crédito,Completada
252,235,127,2025-05-17,4,354.42,1417.68,Tarjeta de débito,Completada
1391,52,34,2025-05-17,2,218.05,436.1,Tarjeta de crédito,Completada
2943,314,147,2025-05-17,1,907.87,907.87,Billetera virtual,Completada
493,421,137,2025-05-17,3,245.63,736.89,Tarjeta de débito,Completada
696,472,80,2025-05-18,4,79.9,319.6,Tarjeta de débito,Completada
1878,354,91,2025-05-18,4,1005.99,4023.96,Tarjeta de débito,Cancelada
816,181,134,2025-05-18,4,24.19,96.76,Billetera virtual,Completada
544,277,121,2025-05-19,1,58.56,58.56,Tarjeta de crédito,Completada
2244,201,16,2025-05-19,4,188.57,754.28,Billetera virtual,Completada
2930,238,28,2025-05-20,4,170.65,682.6,Tarjeta de crédito,Completada
22,85,138,2025-05-20,3,10.96,32.88,Tarjeta de crédito,Completada
906,327,28,2025-05-20,1,170.65,170.65,Tarjeta de débito,Completada
937,223,93,2025-05-20,4,260.51,1042.04,Tarjeta de crédito,Completada
501,11,67,2025-05-20,1,17.83,17.83,Tarjeta de crédito,Cancelada
773,386,84,2025-05-21,4,114.71,458.84,Transferencia,Completada
53,210,68,2025-05-21,3,109.08,327.24,Tarjeta de débito,Completada
2958,438,81,2025-05-21,4,1144.0,4576.0,Tarjeta de débito,Completada
2845,33,24,2025-05-21,1,231.71,231.71,Tarjeta de crédito,Completada
624,53,14,2025-05-22,1,84.17,84.17,Tarjeta de crédito,Completada
2564,259,116,2025-05-22,1,112.36,112.36,Tarjeta de crédito,Completada
1776,488,92,2025-05-22,3,96.79,290.37,Tarjeta de débito,Completada
1155,314,78,2025-05-22,2,273.68,547.36,Billetera virtual,Completada
2671,133,2,2025-05-23,1,148.77,148.77,Tarjeta de crédito,Completada
2908,106,78,2025-05-23,1,273.68,273.68,Tarjeta de débito,Completada
2883,217,65,2025-05-23,2,88.86,177.72,Tarjeta de crédito,Completada
2152,292,13,2025-05-23,3,218.14,654.42,Billetera virtual,Completada
2373,496,31,2025-05-24,3,72.17,216.51,Tarjeta de crédito,Completada
213,53,32,2025-05-24,2,50.69,101.38,Billetera virtual,Cancelada
1716,413,83,2025-05-24,4,37.39,149.56,Billetera virtual,Completada
2524,441,75,2025-05-24,2,142.36,284.72,Tarjeta de débito,Completada
791,243,27,2025-05-25,3,53.58,160.74,Tarjeta de crédito,Completada
1962,373,78,2025-05-25,2,273.68,547.36,Transferencia,Completada
988,140,142,2025-05-25,4,641.1,2564.4,Tarjeta de débito,Completada
582,473,132,2025-05-25,2,139.77,279.54,Tarjeta de crédito,Completada
1927,328,38,2025-05-25,2,93.08,186.16,Transferencia,Completada
2238,286,140,2025-05-25,3,580.95,1742.85,Tarjeta de crédito,Cancelada
608,85,134,2025-05-26,3,24.19,72.57,Tarjeta de débito,Completada
2519,271,37,2025-05-27,4,297.6,1190.4,Transferencia,Completada
2764,334,17,2025-05-27,4,111.6,446.4,Tarjeta de crédito,Completada
1843,433,36,2025-05-27,2,55.34,110.68,Tarjeta de crédito,Completada
1582,479,9,2025-05-28,2,280.94,561.88,Transferencia,Completada
1765,475,114,2025-05-28,4,362.33,1449.32,Tarjeta de débito,Completada
2474,318,16,2025-05-28,2,188.57,377.14,Tarjeta de crédito,Completada
1470,417,63,2025-05-29,1,41.74,41.74,Tarjeta de crédito,Completada
985,255,42,2025-05-29,3,136.43,409.29,Billetera virtual,Completada
2535,188,83,2025-05-29,1,37.39,37.39,Tarjeta de débito,Completada
1047,121,137,2025-05-29,3,245.63,736.89,Tarjeta de débito,Completada
1545,145,86,2025-05-29,2,213.88,427.76,Transferencia,Completada
697,110,7,2025-05-29,2,44.62,89.24,Transferencia,Completada
1382,159,54,2025-05-29,4,159.61,638.44,Tarjeta de crédito,Completada
364,314,65,2025-05-30,2,88.86,177.72,Tarjeta de crédito,Completada
1915,118,42,2025-05-30,4,136.43,545.72,Tarjeta de débito,Completada
2037,232,51,2025-05-30,4,139.26,557.04,Tarjeta de crédito,Completada
2717,411,131,2025-05-30,3,114.24,342.72,Transferencia,Completada
2875,415,45,2025-05-30,4,85.76,343.04,Tarjeta de débito,Cancelada
1992,152,77,2025-05-31,3,36.9,110.7,Tarjeta de débito,Completada
1015,268,131,2025-05-31,1,114.24,114.24,Tarjeta de crédito,Completada
167,52,12,2025-05-31,4,20.02,80.08,Tarjeta de crédito,Completada
2971,462,49,2025-05-31,1,190.42,190.42,Transferencia,Completada
1864,398,18,2025-06-01,4,213.72,854.88,Billetera virtual,Completada
336,453,5,2025-06-01,3,320.02,960.06,Tarjeta de crédito,Completada
2868,359,84,2025-06-01,4,114.71,458.84,Tarjeta de débito,Completada
30,170,87,2025-06-01,2,167.49,334.98,Tarjeta de crédito,Completada
554,441,88,2025-06-02,4,53.48,213.92,Tarjeta de débito,Completada
282,342,64,2025-06-02,4,97.83,391.32,Tarjeta de débito,Completada
460,172,17,2025-06-02,4,111.6,446.4,Tarjeta de crédito,Completada
1307,407,68,2025-06-02,3,109.08,327.24,Tarjeta de crédito,Completada
2049,411,109,2025-06-02,3,34.85,104.55,Tarjeta de crédito,Completada
1529,419,17,2025-06-03,4,111.6,446.4,Tarjeta de crédito,Completada
1081,274,100,2025-06-03,3,270.08,810.24,Billetera virtual,Completada
517,456,58,2025-06-03,4,112.95,451.8,Transferencia,Completada
467,468,130,2025-06-03,3,68.82,206.46,Tarjeta de débito,Completada
650,125,32,2025-06-04,2,50.69,101.38,Tarjeta de débito,Completada
1909,8,20,2025-06-04,2,110.57,221.14,Tarjeta de débito,Completada
2734,435,62,2025-06-04,4,127.13,508.52,Tarjeta de crédito,Completada
1982,114,107,2025-06-04,2,241.46,482.92,Transferencia,Completada
1184,402,44,2025-06-04,4,85.25,341.0,Tarjeta de crédito,Completada
1455,399,143,2025-06-04,4,248.99,995.96,Tarjeta de crédito,Completada
25,415,127,2025-06-04,2,354.42,708.84,Tarjeta de crédito,Completada
1514,125,96,2025-06-04,1,89.93,89.93,Tarjeta de débito,Completada
1612,449,113,2025-06-05,2,261.05,522.1,Transferencia,Completada
2272,393,143,2025-06-05,1,248.99,248.99,Tarjeta de crédito,Completada
2988,154,134,2025-06-05,3,24.19,72.57,Tarjeta de crédito,Completada
540,238,9,2025-06-05,4,280.94,1123.76,Tarjeta de crédito,Completada
2453,249,95,2025-06-05,2,127.07,254.14,Tarjeta de crédito,Completada
2256,275,125,2025-06-06,4,116.4,465.6,Tarjeta de crédito,Completada
2375,359,20,2025-06-06,2,110.57,221.14,Tarjeta de débito,Completada
1281,12,21,2025-06-06,4,441.16,1764.64,Tarjeta de crédito,Completada
896,144,68,2025-06-06,1,109.08,109.08,Tarjeta de débito,Completada
2804,240,141,2025-06-06,3,608.51,1825.53,Tarjeta de crédito,Completada
2387,21,52,2025-06-06,2,83.1,166.2,Transferencia,Completada
1639,115,83,2025-06-07,1,37.39,37.39,Transferencia,Completada
1746,172,6,2025-06-07,4,134.96,539.84,Billetera virtual,Completada
1336,430,58,2025-06-07,3,112.95,338.85,Tarjeta de débito,Completada
2274,166,124,2025-06-07,2,37.77,75.54,Tarjeta de crédito,Completada
647,196,21,2025-06-07,3,441.16,1323.48,Tarjeta de crédito,Completada
1511,157,15,2025-06-07,2,75.43,150.86,Tarjeta de débito,Completada
288,271,62,2025-06-08,4,127.13,508.52,Tarjeta de crédito,Completada
218,432,139,2025-06-08,1,75.42,75.42,Tarjeta de crédito,Completada
741,398,2,2025-06-08,2,148.77,297.54,Tarjeta de crédito,Completada
111,11,57,2025-06-08,4,34.93,139.72,Tarjeta de crédito,Completada
2009,419,136,2025-06-08,2,355.5,711.0,Tarjeta de crédito,Completada
2914,210,66,2025-06-09,2,256.07,512.14,Transferencia,Completada
722,252,27,2025-06-09,1,53.58,53.58,Tarjeta de crédito,Completada
1426,262,15,2025-06-09,4,75.43,301.72,Transferencia,Completada
1703,415,132,2025-06-10,3,139.77,419.31,Tarjeta de crédito,Completada
2091,496,133,2025-06-11,4,713.32,2853.28,Billetera virtual,Completada
1110,308,50,2025-06-11,3,169.82,509.46,Tarjeta de crédito,Completada
1302,188,50,2025-06-11,1,169.82,169.82,Tarjeta de débito,Completada
2163,367,74,2025-06-11,4,650.9,2603.6,Billetera virtual,Completada
2532,352,46,2025-06-11,1,458.9,458.9,Tarjeta de crédito,Cancelada
881,328,77,2025-06-12,2,36.9,73.8,Tarjeta de crédito,Completada
2057,334,75,2025-06-12,1,142.36,142.36,Tarjeta de crédito,Completada
418,387,55,2025-06-12,4,844.98,3379.92,Tarjeta de crédito,Completada
1322,166,6,2025-06-13,1,134.96,134.96,Tarjeta de crédito,Completada
829,312,101,2025-06-13,3,27.42,82.26,Tarjeta de crédito,Completada
573,201,11,2025-06-14,1,221.91,221.91,Tarjeta de crédito,Completada
909,334,102,2025-06-14,4,275.73,1102.92,Tarjeta de débito,Completada
2104,249,110,2025-06-14,4,124.7,498.8,Tarjeta de débito,Completada
2502,15,107,2025-06-14,2,241.46,482.92,Tarjeta de crédito,Cancelada
2140,201,132,2025-06-14,3,139.77,419.31,Tarjeta de crédito,Completada
2701,432,128,2025-06-15,4,121.82,487.28,Billetera virtual,Completada
723,125,12,2025-06-15,2,20.02,40.04,Tarjeta de crédito,Completada
2626,22,32,2025-06-15,1,50.69,50.69,Tarjeta de débito,Completada
1318,336,133,2025-06-16,4,713.32,2853.28,Tarjeta de crédito,Completada
865,292,42,2025-06-16,4,136.43,545.72,Transferencia,Completada
2941,454,22,2025-06-16,4,383.43,1533.72,Billetera virtual,Completada
2032,243,33,2025-06-16,1,193.34,193.34,Tarjeta de crédito,Completada
1798,61,105,2025-06-16,1,61.73,61.73,Tarjeta de débito,Completada
2396,144,121,2025-06-17,3,58.56,175.68,Transferencia,Completada
